DateTime,Hour,911_10,911_15,911_20,911_40,911_60,911_120,911_121,911_AB,911_T,911_PCT_10,911_PCT_15,911_PCT_20,911_PCT_40,911_PCT_AB,ADM_10,ADM_15,ADM_20,ADM_40,ADM_60,ADM_120,ADM_121,ADM_AB,ADM_T,Total,ADM_PCT_10,PCT_ADM_15,ADM_PCT_20,ADM_PCT_40,ADM_PCT_AB,TTL_PCT_10,TTL_PCT_15,TTL_PCT_20,TTL_PCT_40,TTL_PCT_AB
12/3/2025 08:00,08,6,1,0,0,0,0,0,2,9,0.8571,1,1,1,0.2222,14,2,0,0,0,0,0,0,16,25,0.875,1,1,1,0,0.8696,1,1,1,0.08
12/3/2025 09:00,09,6,2,0,1,0,0,0,2,11,0.6667,0.8889,0.8889,1,0.1818,22,8,1,1,0,0,0,1,33,44,0.6875,0.9375,0.9688,1,0.0303,0.6829,0.9268,0.9512,1,0.0682
12/3/2025 10:00,10,10,0,0,0,0,0,0,1,11,1,1,1,1,0.0909,20,4,2,0,0,0,0,0,26,37,0.7692,0.9231,1,1,0,0.8333,0.9444,1,1,0.027
12/3/2025 11:00,11,6,0,0,0,0,0,0,0,6,1,1,1,1,0,22,7,1,1,0,0,0,1,32,38,0.7097,0.9355,0.9677,1,0.0313,0.7568,0.9459,0.973,1,0.0263
12/3/2025 12:00,12,12,1,0,0,0,0,0,0,13,0.9231,1,1,1,0,28,8,2,0,0,0,0,0,38,51,0.7368,0.9474,1,1,0,0.7843,0.9608,1,1,0
12/3/2025 13:00,13,1,0,0,0,0,0,0,0,1,1,1,1,1,0,30,11,2,1,0,0,0,0,44,45,0.6818,0.9318,0.9773,1,0,0.6889,0.9333,0.9778,1,0
12/3/2025 14:00,14,8,0,1,0,0,0,0,0,9,0.8889,0.8889,1,1,0,13,4,0,0,1,0,0,1,19,28,0.7222,0.9444,0.9444,0.9444,0.0526,0.7778,0.9259,0.963,0.963,0.0357
12/3/2025 15:00,15,8,0,0,2,0,0,0,2,12,0.8,0.8,0.8,1,0.1667,15,4,4,1,0,1,0,1,26,38,0.6,0.76,0.92,0.96,0.0385,0.6571,0.7714,0.8857,0.9714,0.0789
12/3/2025 16:00,16,2,3,0,0,0,0,0,0,5,0.4,1,1,1,0,14,1,3,3,0,0,0,0,21,26,0.6667,0.7143,0.8571,1,0,0.6154,0.7692,0.8846,1,0
12/3/2025 17:00,17,7,0,0,0,0,0,0,1,8,1,1,1,1,0.125,13,1,3,1,0,0,0,1,19,27,0.7222,0.7778,0.9444,1,0.0526,0.8,0.84,0.96,1,0.0741
12/3/2025 18:00,18,8,0,1,0,0,0,0,4,13,0.8889,0.8889,1,1,0.3077,10,5,0,0,0,0,0,0,15,28,0.6667,1,1,1,0,0.75,0.9583,1,1,0.1429
12/3/2025 19:00,19,6,0,0,0,0,0,0,0,6,1,1,1,1,0,11,2,0,0,0,0,0,0,13,19,0.8462,1,1,1,0,0.8947,1,1,1,0
